plant_name,medical_uses,cures_disease,image_path
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5861.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5862.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5863.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5864.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5865.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5866.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5867.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5868.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5869.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5870.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5871.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5872.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5873.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5874.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5875.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5876.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5877.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5878.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5879.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5880.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5881.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5882.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5883.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5884.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5885.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5886.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5887.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5888.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5889.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5890.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5891.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5892.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5893.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5894.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5895.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5896.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5897.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5898.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5899.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5900.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5901.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5902.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5903.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5904.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5905.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5906.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5907.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5908.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5909.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5910.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5911.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5912.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5913.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5914.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5915.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5916.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5917.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5918.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5919.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5920.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5921.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5922.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5923.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5924.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5925.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5926.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5927.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5928.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5929.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5930.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5931.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5932.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5933.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5934.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5935.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5936.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5937.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5938.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5939.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5940.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5941.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5942.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5943.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5944.jpg
Raktachandini,"Blood purifier, wound healing","Skin diseases, wounds",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Raktachandini\5945.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\100.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\101.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\102.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\103.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\104.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1900.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1901.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1902.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1903.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1904.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1905.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1906.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1907.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1908.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1909.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1910.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1911.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1912.jpg
Rose,"Skin care, stress relief","Dry skin, anxiety, inflammation",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Rose\1913.jpg
